order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,profit_margin
ORD-100438,2024-07-07,2024-07-11,Same Day,CUST-1090,Customer 1101,Consumer,United States,Buffalo,New York,33101,West,PROD-1012,Technology,Laptops,Laptops Product 69,1984.29,7,0.2,12.5,2024,7,July,0.00629948243452318
ORD-100439,2024-07-15,2024-07-20,Same Day,CUST-1058,Customer 1078,Home Office,United States,Spokane,Washington,73301,Central,PROD-1324,Furniture,Storage,Storage Product 53,1217.56,2,0.2,44.89,2024,7,July,0.03686881960642597
ORD-100440,2024-07-18,2024-07-23,Standard Class,CUST-1083,Customer 1182,Home Office,United States,Phoenix,Arizona,73301,South,PROD-1004,Technology,Laptops,Laptops Product 18,3024.8,5,0.05,61.37,2024,7,July,0.02028894472361809
ORD-100441,2025-02-23,2025-02-26,First Class,CUST-1063,Customer 1121,Home Office,United States,Orlando,Florida,73301,West,PROD-1260,Technology,Laptops,Laptops Product 41,1446.15,5,0.2,193.96,2025,2,February,0.13412163330221621
ORD-100442,2024-01-28,2024-01-30,Standard Class,CUST-1167,Customer 1096,Corporate,United States,Austin,Texas,90001,South,PROD-1251,Office Supplies,Paper,Paper Product 35,1203.42,2,0.15,35.48,2024,1,January,0.029482641139419317
ORD-100443,2024-03-30,2024-04-02,Standard Class,CUST-1068,Customer 1199,Home Office,United States,Spokane,Washington,73301,West,PROD-1232,Furniture,Tables,Tables Product 31,228.25,1,0.3,-24.29,2024,3,March,-0.1064184008762322
ORD-100444,2025-09-01,2025-09-02,First Class,CUST-1205,Customer 1143,Home Office,United States,Mesa,Arizona,33101,South,PROD-1195,Office Supplies,Art Supplies,Art Supplies Product 49,4147.78,7,0.15,181.81,2025,9,September,0.04383308661500852
ORD-100445,2024-02-13,2024-02-17,Same Day,CUST-1165,Customer 1149,Home Office,United States,Mesa,Arizona,90001,Central,PROD-1037,Office Supplies,Paper,Paper Product 77,1069.67,7,0.3,9.46,2024,2,February,0.008843849037553638
ORD-100446,2024-07-24,2024-07-29,Same Day,CUST-1007,Customer 1249,Consumer,United States,Springfield,Illinois,33101,East,PROD-1034,Office Supplies,Binders,Binders Product 66,2036.52,6,0.15,294.71,2024,7,July,0.14471254885785556
ORD-100447,2024-10-23,2024-10-26,Same Day,CUST-1128,Customer 1179,Consumer,United States,Dallas,Texas,85001,West,PROD-1092,Technology,Laptops,Laptops Product 78,227.4,5,0.05,27.97,2024,10,October,0.12299912049252418
ORD-100448,2024-05-24,2024-05-29,Same Day,CUST-1166,Customer 1171,Home Office,United States,Chicago,Illinois,10001,South,PROD-1306,Technology,Accessories,Accessories Product 33,122.05,5,0.3,-1.56,2024,5,May,-0.012781646866038509
ORD-100449,2025-03-21,2025-03-23,First Class,CUST-1006,Customer 1057,Consumer,United States,Phoenix,Arizona,43215,Central,PROD-1219,Technology,Accessories,Accessories Product 21,2586.45,5,0.15,186.16,2025,3,March,0.071975101007172
ORD-100450,2025-01-06,2025-01-11,Second Class,CUST-1175,Customer 1198,Consumer,United States,Tucson,Arizona,60601,East,PROD-1193,Office Supplies,Art Supplies,Art Supplies Product 3,1444.72,4,0.0,390.26,2025,1,January,0.2701284677999889
ORD-100451,2025-07-05,2025-07-09,Same Day,CUST-1172,Customer 1109,Corporate,United States,New York City,New York,60601,South,PROD-1198,Furniture,Chairs,Chairs Product 77,1433.22,3,0.2,75.26,2025,7,July,0.05251112878692734
ORD-100452,2025-05-23,2025-05-25,First Class,CUST-1020,Customer 1073,Consumer,United States,Los Angeles,California,10001,East,PROD-1258,Technology,Laptops,Laptops Product 63,1220.42,2,0.3,-105.26,2025,5,May,-0.0862489962471936
ORD-100453,2025-02-26,2025-03-02,Same Day,CUST-1173,Customer 1132,Corporate,United States,New York City,New York,90001,West,PROD-1158,Furniture,Storage,Storage Product 76,390.86,2,0.1,16.34,2025,2,February,0.04180524996162308
ORD-100454,2025-10-25,2025-10-29,Second Class,CUST-1017,Customer 1030,Home Office,United States,Tampa,Florida,10001,East,PROD-1209,Technology,Phones,Phones Product 1,1202.88,6,0.05,300.92,2025,10,October,0.25016626762436817
ORD-100455,2024-09-27,2024-09-30,First Class,CUST-1109,Customer 1076,Consumer,United States,Miami,Florida,60601,West,PROD-1109,Office Supplies,Art Supplies,Art Supplies Product 1,1283.6,4,0.2,68.45,2024,9,September,0.05332658148956062
ORD-100456,2024-04-05,2024-04-08,standard class,CUST-1018,Customer 1167,Consumer,United States,Rochester,New York,60601,Central,PROD-1072,Furniture,Bookcases,Bookcases Product 54,768.96,6,0.3,-13.9,2024,4,April,-0.018076362879733666
ORD-100457,2025-02-05,2025-02-08,First Class,CUST-1082,Customer 1133,Corporate,United States,Austin,Texas,33101,Central,PROD-1004,Office Supplies,Binders,Binders Product 39,1216.56,4,0.0,301.82,2025,2,February,0.24809298349444336
ORD-100458,2024-08-22,2024-08-26,First Class,CUST-1088,Customer 1217,Consumer,United States,Orlando,Florida,43215,West,PROD-1140,Technology,Printers,Printers Product 5,2704.8,6,0.15,34.56,2024,8,August,0.012777284826974268
ORD-100459,2025-10-19,2025-10-20,Same Day,CUST-1071,Customer 1062,Consumer,United States,Spokane,Washington,43215,East,PROD-1252,Furniture,Tables,Tables Product 34,591.46,2,0.3,17.06,2025,10,October,0.028843877861562908
ORD-100460,2024-11-09,2024-11-11,Standard Class,CUST-1242,Customer 1160,Home Office,United States,Seattle,Washington,10001,Central,PROD-1342,Furniture,Tables,Tables Product 74,439.8,3,0.15,53.84,2024,11,November,0.1224192814915871
ORD-100461,2025-11-18,2025-11-19,Same Day,CUST-1134,Customer 1211,Consumer,United States,Chicago,Illinois,85001,Central,PROD-1219,Office Supplies,Labels,Labels Product 77,407.71,1,0.05,17.39,2025,11,November,0.04265286600770156
ORD-100462,2025-05-30,2025-06-02,First Class,CUST-1056,Customer 1108,Consumer,United States,Tucson,Arizona,85001,West,PROD-1324,Office Supplies,Paper,Paper Product 46,836.7,3,0.15,12.97,2025,5,May,0.015501374447233178
ORD-100463,2025-02-23,2025-02-28,Same Day,CUST-1066,Customer 1052,Home Office,United States,Buffalo,New York,10001,Central,PROD-1022,Furniture,Chairs,Chairs Product 55,50.86,1,0.0,14.15,2025,2,February,0.2782147070389304
ORD-100464,2025-01-30,2025-02-04,Standard Class,CUST-1012,Customer 1013,Corporate,United States,Orlando,Florida,90001,West,PROD-1040,Office Supplies,Labels,Labels Product 45,2270.4,5,0.2,-36.24,2025,1,January,-0.015961945031712475
ORD-100465,2025-12-30,2026-01-01,Same Day,CUST-1162,Customer 1067,Home Office,United States,Phoenix,Arizona,10001,West,PROD-1327,Office Supplies,Labels,Labels Product 66,1418.31,3,0.2,94.51,2025,12,December,0.06663564382962822
ORD-100466,2025-04-08,2025-04-13,First Class,CUST-1091,Customer 1238,Corporate,United States,Columbus,Ohio,98101,Central,PROD-1214,Furniture,Chairs,Chairs Product 79,365.44,1,0.0,54.53,2025,4,April,0.14921738178633975
ORD-100467,2024-02-18,2024-02-20,Second Class,CUST-1118,Customer 1117,Consumer,United States,Phoenix,Arizona,98101,East,PROD-1320,Technology,Phones,Phones Product 10,725.72,4,0.05,101.16,2024,2,February,0.13939260320784874
ORD-100468,2024-03-27,2024-03-31,Second Class,CUST-1094,Customer 1141,Consumer,United States,Buffalo,New York,85001,East,PROD-1325,Office Supplies,Binders,Binders Product 53,77.85,1,0.3,-7.01,2024,3,March,-0.09004495825305074
ORD-100469,2024-11-09,2024-11-12,Second Class,CUST-1197,Customer 1215,Corporate,United States,Miami,Florida,60601,East,PROD-1224,Office Supplies,Paper,Paper Product 26,217.3,5,0.05,49.62,2024,11,November,0.22834790612057063
ORD-100470,2024-06-30,2024-07-05,Same Day,CUST-1011,Customer 1097,Corporate,United States,Los Angeles,California,73301,East,PROD-1021,Office Supplies,Labels,Labels Product 39,604.2,5,0.15,41.61,2024,6,June,0.06886792452830189
ORD-100471,2025-08-25,2025-08-28,First Class,CUST-1159,Customer 1156,Home Office,United States,Tacoma,Washington,90001,West,PROD-1043,Office Supplies,Binders,Binders Product 67,2145.32,4,0.05,479.56,2025,8,August,0.22353774728245668
ORD-100472,2024-05-05,2024-05-07,Second Class,CUST-1188,Customer 1230,Consumer,United States,Dallas,Texas,43215,Central,PROD-1114,Office Supplies,Labels,Labels Product 76,1560.56,4,0.05,40.14,2024,5,May,0.02572153585892244
ORD-100473,2025-11-19,2025-11-24,Standard Class,CUST-1090,Customer 1230,Home Office,United States,San Jose,California,33101,Central,PROD-1072,Furniture,Chairs,Chairs Product 5,950.64,3,0.3,67.55,2025,11,November,0.07105739291424724
ORD-100474,2025-10-17,2025-10-20,Standard Class,CUST-1066,Customer 1182,Home Office,United States,New York City,New York,98101,Central,PROD-1186,Furniture,Bookcases,Bookcases Product 62,505.6,5,0.2,19.1,2025,10,October,0.037776898734177215
ORD-100475,2025-03-31,2025-04-03,Second Class,CUST-1191,Customer 1085,Corporate,United States,Seattle,Washington,98101,East,PROD-1249,Office Supplies,Binders,Binders Product 9,363.26,1,0.3,-36.53,2025,3,March,-0.10056158123657986
ORD-100476,2025-05-16,2025-05-17,Same Day,CUST-1093,Customer 1080,Corporate,United States,Dallas,Texas,33101,South,PROD-1166,Office Supplies,Binders,Binders Product 31,528.36,4,0.3,-15.18,2025,5,May,-0.02873041108335226
ORD-100477,2024-03-13,2024-03-16,Standard Class,CUST-1171,Customer 1220,Home Office,United States,Los Angeles,California,60601,West,PROD-1042,Furniture,Chairs,Chairs Product 7,392.47,1,0.2,-24.97,2024,3,March,-0.06362269727622492
ORD-100478,2024-02-27,2024-02-28,First Class,CUST-1074,Customer 1170,Consumer,United States,San Jose,California,98101,West,PROD-1067,Furniture,Storage,Storage Product 6,1242.66,6,0.0,305.77,2024,2,February,0.24606086942526512
ORD-100479,2025-07-31,2025-08-05,Same Day,CUST-1103,Customer 1024,Consumer,United States,Seattle,Washington,90001,West,PROD-1251,Technology,Accessories,Accessories Product 1,921.38,2,0.05,23.95,2025,7,July,0.025993618268249797
ORD-100480,2024-04-14,2024-04-18,Standard Class,CUST-1154,Customer 1077,Consumer,United States,Springfield,Illinois,85001,East,PROD-1035,Technology,Printers,Printers Product 24,3607.38,7,0.1,134.39,2024,4,April,0.037254184477376925
ORD-100481,2024-07-25,2024-07-27,First Class,CUST-1068,Customer 1043,Consumer,United States,Buffalo,New York,10001,West,PROD-1075,Office Supplies,Paper,Paper Product 41,3136.21,7,0.1,579.72,2024,7,July,0.18484731570908836
ORD-100482,2024-11-10,2024-11-15,Same Day,CUST-1079,Customer 1002,Consumer,United States,Cincinnati,Ohio,43215,East,PROD-1132,Furniture,Tables,Tables Product 20,4171.65,7,0.0,1063.75,2024,11,November,0.25499502594896506
ORD-100483,2024-01-01,2024-01-02,First Class,CUST-1217,Customer 1080,Corporate,United States,Miami,Florida,10001,West,PROD-1325,Furniture,Chairs,Chairs Product 51,528.56,4,0.3,-54.27,2024,1,January,-0.10267519297714547
ORD-100484,2025-01-06,2025-01-10,Standard Class,CUST-1210,Customer 1178,Consumer,United States,New York City,New York,73301,Central,PROD-1066,Furniture,Storage,Storage Product 21,371.4,5,0.15,-8.05,2025,1,January,-0.021674744211093163
ORD-100485,2025-08-24,2025-08-25,First Class,CUST-1206,Customer 1049,Consumer,United States,Columbus,Ohio,73301,South,PROD-1176,Office Supplies,Labels,Labels Product 14,1434.85,5,0.15,135.13,2025,8,August,0.09417709168205736
ORD-100486,2025-05-09,2025-05-12,Standard Class,CUST-1082,Customer 1144,Consumer,United States,Buffalo,New York,43215,Central,PROD-1247,Office Supplies,Paper,Paper Product 12,1564.44,3,0.1,60.49,2025,5,May,0.038665592799979547
ORD-100487,2024-04-15,2024-04-16,Standard Class,CUST-1161,Customer 1228,Corporate,United States,San Diego,California,90001,Central,PROD-1185,Office Supplies,Paper,Paper Product 29,1224.08,2,0.2,171.3,2024,4,April,0.13994183386706752
ORD-100488,2024-05-22,2024-05-26,Second Class,CUST-1242,Customer 1185,Consumer,United States,Seattle,Washington,33101,East,PROD-1208,Technology,Accessories,Accessories Product 75,2825.82,6,0.2,263.75,2024,5,May,0.09333573971448995
ORD-100489,2024-03-02,2024-03-04,First Class,CUST-1020,Customer 1058,Consumer,United States,Buffalo,New York,90001,Central,PROD-1196,Furniture,Bookcases,Bookcases Product 78,161.1,2,0.2,11.13,2024,3,March,0.06908752327746742
ORD-100490,2025-06-03,2025-06-08,Standard Class,CUST-1234,Customer 1032,Consumer,United States,Miami,Florida,98101,East,PROD-1030,Technology,Printers,Printers Product 76,2013.08,4,0.2,-75.33,2025,6,June,-0.037420271424881274
ORD-100491,2024-09-09,2024-09-13,Standard Class,CUST-1179,Customer 1141,Home Office,United States,Houston,Texas,33101,East,PROD-1311,Technology,Laptops,Laptops Product 9,426.18,6,0.05,105.71,2024,9,September,0.24804073396217557
ORD-100492,2024-06-20,2024-06-25,Second Class,CUST-1069,Customer 1058,Corporate,United States,Seattle,Washington,33101,Central,PROD-1256,Furniture,Chairs,Chairs Product 56,2677.71,7,0.05,190.09,2024,6,June,0.07098976364132038
ORD-100493,2024-10-12,2024-10-17,First Class,CUST-1026,Customer 1057,Corporate,United States,San Diego,California,85001,West,PROD-1198,Office Supplies,Labels,Labels Product 43,654.78,7,0.3,2.19,2024,10,October,0.003344634839182626
ORD-100494,2025-04-28,2025-05-03,Same Day,CUST-1104,Customer 1180,Corporate,United States,Houston,Texas,33101,Central,PROD-1181,Furniture,Chairs,Chairs Product 59,341.46,2,0.05,38.47,2025,4,April,0.11266326948983776
ORD-100495,2025-01-15,2025-01-16,First Class,CUST-1020,Customer 1232,Consumer,United States,Rochester,New York,10001,West,PROD-1331,Furniture,Tables,Tables Product 79,1635.28,4,0.05,84.22,2025,1,January,0.05150188346949758
ORD-100496,2024-01-27,2024-01-31,Standard Class,CUST-1033,Customer 1211,Consumer,United States,Buffalo,New York,10001,West,PROD-1016,Office Supplies,Labels,Labels Product 23,2082.3,6,0.05,29.76,2024,1,January,0.014291888776833309
ORD-100497,2024-04-15,2024-04-20,Same Day,CUST-1161,Customer 1107,Home Office,United States,Phoenix,Arizona,90001,East,PROD-1018,Office Supplies,Binders,Binders Product 30,224.88,4,0.0,31.43,2024,4,April,0.13976342938456066
ORD-100498,2025-10-27,2025-10-29,Second Class,CUST-1106,Customer 1216,Corporate,United States,Peoria,Illinois,10001,West,PROD-1072,Furniture,Storage,Storage Product 74,95.37,1,0.05,22.18,2025,10,October,0.23256789346754744
ORD-100499,2024-07-04,2024-07-08,First Class,CUST-1142,Customer 1022,Home Office,United States,Seattle,Washington,43215,South,PROD-1104,Technology,Laptops,Laptops Product 50,3255.84,6,0.3,337.12,2024,7,July,0.10354317165462676
ORD-100500,2025-01-28,2025-01-30,Standard Class,CUST-1013,Customer 1226,Home Office,United States,Chicago,Illinois,73301,Central,PROD-1291,Technology,Phones,Phones Product 3,1024.65,5,0.0,81.46,2025,1,January,0.07950031718147658
ORD-100501,2025-03-07,2025-03-11,Same Day,CUST-1133,Customer 1067,Home Office,United States,Mesa,Arizona,90001,Central,PROD-1129,Office Supplies,Binders,Binders Product 63,468.11,1,0.05,114.36,2025,3,March,0.2443015530537694
ORD-100502,2024-10-23,2024-10-26,First Class,CUST-1058,Customer 1174,Consumer,United States,Miami,Florida,10001,South,PROD-1143,Technology,Accessories,Accessories Product 60,55.48,2,0.1,6.27,2024,10,October,0.11301369863013698
ORD-100503,2025-12-20,2025-12-22,Second Class,CUST-1031,Customer 1115,Corporate,United States,San Jose,California,60601,East,PROD-1334,Office Supplies,Binders,Binders Product 25,156.24,2,0.1,10.35,2025,12,December,0.0662442396313364
ORD-100504,2025-01-27,2025-01-30,Second Class,CUST-1123,Customer 1198,Home Office,United States,Buffalo,New York,85001,South,PROD-1028,Technology,Phones,Phones Product 45,3018.54,6,0.0,204.6,2025,1,January,0.06778111272336958
ORD-100505,2024-03-16,2024-03-21,Standard Class,CUST-1085,Customer 1011,Consumer,United States,Buffalo,New York,10001,East,PROD-1216,Technology,Laptops,Laptops Product 31,3618.02,7,0.3,246.85,2024,3,March,0.0682279257715546
ORD-100506,2025-11-07,2025-11-09,Same Day,CUST-1105,Customer 1027,Home Office,United States,Tacoma,Washington,73301,East,PROD-1101,Technology,Laptops,Laptops Product 21,1874.13,3,0.1,36.24,2025,11,November,0.019336972355172802
ORD-100507,2024-12-06,2024-12-08,Standard Class,CUST-1130,Customer 1121,Corporate,United States,Miami,Florida,98101,West,PROD-1323,Furniture,Chairs,Chairs Product 1,2336.7,5,0.2,-123.07,2024,12,December,-0.052668292891684856
ORD-100508,2025-07-13,2025-07-18,Second Class,CUST-1022,Customer 1103,Consumer,United States,Peoria,Illinois,90001,East,PROD-1309,Office Supplies,Paper,Paper Product 31,65.46,1,0.1,7.16,2025,7,July,0.10937977390772992
ORD-100509,2024-06-09,2024-06-14,Standard Class,CUST-1234,Customer 1039,Consumer,United States,Tucson,Arizona,98101,South,PROD-1254,Technology,Printers,Printers Product 47,877.98,2,0.05,65.9,2024,6,June,0.07505865737260531
ORD-100510,2025-01-18,2025-01-22,Standard Class,CUST-1063,Customer 1069,Corporate,United States,Austin,Texas,85001,West,PROD-1330,Technology,Printers,Printers Product 24,819.12,2,0.1,165.21,2025,1,January,0.20169205977146207
ORD-100511,2025-05-30,2025-06-01,Standard Class,CUST-1151,Customer 1245,Corporate,United States,Austin,Texas,43215,West,PROD-1289,Furniture,Chairs,Chairs Product 25,80.8,2,0.1,1.91,2025,5,May,0.02363861386138614
ORD-100512,2024-07-04,2024-07-09,Second Class,CUST-1151,Customer 1190,Corporate,United States,Columbus,Ohio,90001,East,PROD-1018,Technology,Phones,Phones Product 73,2098.02,6,0.3,164.84,2024,7,July,0.07856931773767648
ORD-100513,2024-01-17,2024-01-19,Same Day,CUST-1153,Customer 1196,Corporate,United States,Springfield,Illinois,73301,South,PROD-1341,Technology,Printers,Printers Product 11,492.18,3,0.1,64.03,2024,1,January,0.13009468080783454
ORD-100514,2024-08-09,2024-08-13,First Class,CUST-1241,Customer 1021,Corporate,United States,Houston,Texas,10001,South,PROD-1273,Office Supplies,Art Supplies,Art Supplies Product 32,1023.89,7,0.1,118.35,2024,8,August,0.11558858861791793
ORD-100515,2025-02-07,2025-02-10,Same Day,CUST-1198,Customer 1103,Consumer,United States,Mesa,Arizona,43215,West,PROD-1101,Technology,Accessories,Accessories Product 70,143.42,1,0.15,16.76,2025,2,February,0.1168595732812718
ORD-100516,2024-08-24,2024-08-26,First Class,CUST-1216,Customer 1059,Home Office,United States,Cincinnati,Ohio,60601,Central,PROD-1224,Technology,Accessories,Accessories Product 17,1068.16,2,0.05,237.51,2024,8,August,0.2223543289394847
ORD-100517,2025-05-10,2025-05-14,Second Class,CUST-1110,Customer 1146,Consumer,United States,Orlando,Florida,73301,West,PROD-1227,Furniture,Storage,Storage Product 64,1920.65,5,0.1,144.63,2025,5,May,0.07530263192148491
ORD-100518,2024-02-22,2024-02-26,Second Class,CUST-1087,Customer 1147,Home Office,United States,Spokane,Washington,43215,East,PROD-1101,Furniture,Tables,Tables Product 37,58.0,4,0.1,10.3,2024,2,February,0.17758620689655175
